Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2000-12-26,86.64694108478857,87.64026641845703,86.27444408466289,87.64026641845703,4665300,26,1,52,12,2000
2000-12-27,87.24701744684076,88.56110321720945,86.91590922123605,88.28173065185547,4854100,27,2,52,12,2000
2000-12-28,87.95068530898195,88.6542907914538,87.80582535670834,88.55081939697266,8358700,28,3,52,12,2000
2000-12-29,88.77843839546338,88.92329831825317,86.87456512451172,86.87456512451172,8774600,29,4,52,12,2000
2001-01-02,87.41258841657569,87.51605975703092,84.47400234764724,85.30177307128906,8737500,2,1,1,1,2001
2001-01-03,84.97067244494403,90.06146285445602,84.53609277583935,89.39924621582031,19431600,3,2,1,1,2001
2001-01-04,89.35785328079639,89.70965585276804,88.07480860654688,88.43695831298828,9219000,4,3,1,1,2001
2001-01-05,88.38523265873687,88.48870401516245,85.55011749267578,85.55011749267578,12911400,5,4,1,1,2001
2001-01-08,86.00539096753528,86.21233367919922,84.55679198588767,86.21233367919922,6625300,8,0,2,1,2001
2001-01-09,86.78143256287282,87.08149951700699,85.70533038252958,85.98470306396484,5702400,9,1,2,1,2001
2001-01-10,85.42594951532196,87.49537658691406,85.30178389102643,87.49537658691406,8746100,10,2,2,1,2001
2001-01-11,86.81245992224248,88.39557152749911,86.81245992224248,87.5781478881836,7245100,11,3,2,1,2001
2001-01-12,87.86788694063823,88.55079797903697,86.93664461554903,87.41261291503906,7244000,12,4,2,1,2001
2001-01-16,87.41262901376147,88.1990115664421,87.09186770937859,87.97137451171875,8542200,16,1,3,1,2001
2001-01-17,89.29578834054007,89.43030111556058,87.8368420883945,88.37489318847656,7851400,17,2,3,1,2001
2001-01-18,88.36453328794872,89.86486786953567,88.03342496649505,89.25438690185547,8107000,18,3,3,1,2001
2001-01-19,90.18562723048377,90.18562723048377,88.65425127475734,88.74737548828125,7782500,19,4,3,1,2001
2001-01-22,88.90257096704798,89.91659004930713,88.4472970933806,89.33715057373047,7050900,22,0,4,1,2001
2001-01-23,89.04747667534,90.49607610998414,88.84053389896226,90.04080200195312,8463100,23,1,4,1,2001
2001-01-24,90.22702210983151,90.93062732811919,89.9579965851921,90.30979919433594,6199900,24,2,4,1,2001
2001-01-25,90.22704377054976,90.88926060556297,89.83385252476067,90.08218383789062,10818300,25,3,4,1,2001
2001-01-26,89.50274563098897,90.14426820082959,89.03712441094336,89.97871398925781,7136800,26,4,4,1,2001
2001-01-29,89.73040429757184,90.65750406396059,89.64431285332518,90.45884704589844,6705900,29,0,5,1,2001
2001-01-30,90.26010095833445,91.3328883358507,89.92236411384172,91.25342559814453,7069100,30,1,5,1,2001
2001-01-31,90.98856631033067,91.84945000125435,90.45880105864637,90.73693084716797,9706900,31,2,5,1,2001
2001-02-01,90.78993797537305,91.35281625864674,90.22704958747171,91.33956909179688,8239100,1,3,5,2,2001
2001-02-02,90.9885959110821,91.37931155255137,89.23372520857167,89.26683807373047,8276600,2,4,5,2,2001
2001-02-05,89.26681336086114,90.02173999619785,89.2337005048694,89.92240142822266,4352900,5,0,6,2,2001
2001-02-06,89.59791177869444,90.52501101593491,89.54493323590587,89.65750885009766,7106700,6,1,6,2,2001
2001-02-07,89.21383541936775,89.66413792912012,88.52512438670234,89.1939697265625,5748700,7,2,6,2,2001
2001-02-08,89.26677226976888,89.66409604489957,88.14100641663481,88.15424346923828,5943300,8,3,6,2,2001
2001-02-09,88.30664053313573,88.30664053313573,86.92259933080682,87.30668640136719,9913000,9,4,6,2,2001
2001-02-12,87.21396898176948,88.40596149475937,87.21396898176948,88.30663299560547,5804400,12,0,7,2,2001
2001-02-13,88.53837150469415,88.8496141646501,87.41260512626575,87.58477783203125,6587600,13,1,7,2,2001
2001-02-14,87.84304461538565,87.84304461538565,86.5252397983059,87.45233917236328,8400100,14,2,7,2,2001
2001-02-15,87.9688413811427,88.41915387574694,87.40596339366532,88.2999496459961,5929800,15,3,7,2,2001
2001-02-16,86.75039194261011,86.94243034896695,85.62462551847842,86.35305786132812,6434900,16,4,7,2,2001
2001-02-20,86.77686563034962,86.84309133739801,84.829957161392,85.0219955444336,5760000,20,1,8,2,2001
2001-02-21,84.69749011859375,85.31997018389525,83.10816953143481,83.18763732910156,10910800,21,2,8,2,2001
2001-02-22,83.67109715239408,83.79691996937932,81.46591385133615,83.3134994506836,21281600,22,3,8,2,2001
2001-02-23,82.83005527587599,83.13467431198048,80.65798559074018,82.7505874633789,20173000,23,4,8,2,2001
2001-02-26,83.3068885447142,84.51212310791016,82.44600454858251,84.51212310791016,11503700,26,0,9,2,2001
2001-02-27,83.9691113971401,84.65781258005661,83.11485092418006,83.730712890625,11415000,27,1,9,2,2001
2001-02-28,83.93597314391506,83.9955702263627,81.63145662866211,82.0817642211914,14825800,28,2,9,2,2001
2001-03-01,82.14799844147791,82.51221466064453,80.62489773641495,82.51221466064453,14672000,1,3,9,3,2001
2001-03-02,81.12152191637847,83.20750491897611,80.98908063621491,81.85658264160156,12564300,2,4,9,3,2001
2001-03-05,82.2142063665618,82.63140107913758,81.98905005574206,82.60491180419922,5293200,5,0,10,3,2001
2001-03-06,83.67106768506974,84.59817194977622,83.10156099613484,83.49227142333984,6917000,6,1,10,3,2001
2001-03-07,84.03529355038921,84.12800347682355,83.28036697667412,84.08827209472656,6371700,7,2,10,3,2001
2001-03-08,83.83663659924676,84.26045490019773,83.53201751120781,84.18099212646484,6055000,8,3,10,3,2001
2001-03-09,83.50554330069684,83.50554330069684,81.52551634508004,81.69107055664062,10020300,9,4,10,3,2001
2001-03-12,81.01560488902868,81.12156200737327,77.97603205198533,78.19456481933594,13972900,12,0,11,3,2001
2001-03-13,79.06869209632036,79.75739821959374,77.83034478058167,79.47926330566406,12888000,13,1,11,3,2001
2001-03-14,77.51246864921451,78.9958326787991,76.65158489726191,77.90979766845703,19883400,14,2,11,3,2001
2001-03-15,78.43956926843417,78.71108055153191,77.71775546133318,77.9296646118164,10370300,15,3,11,3,2001
2001-03-16,77.77430711174937,77.95358992315786,76.23382753354159,76.36663055419922,58514600,16,4,11,3,2001
2001-03-19,76.86457717632909,78.14609630789356,76.24041607689875,77.92033386230469,10067800,19,0,12,3,2001
2001-03-20,78.28555211536327,78.65739026201626,75.76899307931726,75.82875061035156,15083900,20,1,12,3,2001
2001-03-21,75.81545849606213,76.53257912821444,74.30154053879428,74.54058074951172,19004600,21,2,12,3,2001
2001-03-22,74.38121051925467,74.7663313868681,71.73849574557822,73.78361511230469,28624800,22,3,12,3,2001
2001-03-23,75.19797228586529,76.13421437245488,74.03597271411904,76.01469421386719,12861700,23,4,12,3,2001
2001-03-26,76.82478250279549,77.2032622239412,76.20726242451386,76.98414611816406,9943800,26,0,13,3,2001
2001-03-27,76.77163714782037,78.78355516647304,76.54587464492157,78.55779266357422,12880700,27,1,13,3,2001
2001-03-28,77.62158339893826,77.65478035185427,76.29358370029404,76.38654327392578,10953300,28,2,13,3,2001
2001-03-29,76.16077160267305,77.35597321519708,74.46093381234216,76.67869567871094,12060300,29,3,13,3,2001
2001-03-30,76.72516509821446,77.48212432861328,76.02796340741345,77.48212432861328,9183600,30,4,13,3,2001
2001-04-02,77.22315379212988,77.94026949411567,75.56315482897932,75.82875061035156,10561000,2,0,14,4,2001
2001-04-03,75.68267313635648,75.79555184731579,73.07979097465554,73.29891204833984,12836000,3,1,14,4,2001
2001-04-04,73.41848144114991,74.43440065334873,72.57520365127344,73.60440063476562,14884300,4,2,14,4,2001
2001-04-05,75.23117365597454,76.68532966277424,74.69997182992863,76.39317321777344,21522800,5,3,14,4,2001
2001-04-06,75.68935004598954,75.96159244692916,74.40782998787095,75.23119354248047,14937800,6,4,14,4,2001
2001-04-09,75.69595663392384,76.35331483886749,74.88587628747052,76.06779479980469,9034300,9,0,15,4,2001
2001-04-10,76.65876372270847,78.1859650667263,76.47284461632348,77.45556640625,17873600,10,1,15,4,2001
2001-04-11,78.8698862727183,79.00932560661246,77.11692740959775,77.5086898803711,12722300,11,2,15,4,2001
2001-04-12,77.2231852434703,78.97614445722665,76.99742265825789,78.9163818359375,9233200,12,3,15,4,2001
2001-04-16,78.54449546964861,78.94289412606635,77.62817805329641,78.08633422851562,7350000,16,0,16,4,2001
2001-04-17,77.89381130213877,79.45421481245928,77.70125076116483,79.18861389160156,10924700,17,1,16,4,2001
2001-04-18,80.38379970627402,83.66395974928334,80.1381230666565,82.3359603881836,32481600,18,2,16,4,2001
2001-04-19,82.50193354903702,83.55769026703996,82.05705512318349,83.43153381347656,13809900,19,3,16,4,2001
2001-04-20,82.93355435496812,83.26555416818584,82.11019623664443,82.66795349121094,7626700,20,4,16,4,2001
2001-04-23,82.10354680618404,82.2629052825142,80.94818898743979,81.16730499267578,8451800,23,0,17,4,2001
2001-04-24,81.35325181502138,82.1035748178163,80.41037333166962,80.72909545898438,10044700,24,1,17,4,2001
2001-04-25,80.62284394692597,82.11684330136657,80.31076327122963,81.78484344482422,8249000,25,2,17,4,2001
2001-04-26,82.15670397801681,83.14606233977533,82.0039817829399,82.15006256103516,10590400,26,3,17,4,2001
2001-04-27,82.9468355636611,83.55771402953468,82.46875500222426,83.51787567138672,7938700,27,4,17,4,2001
2001-04-30,83.96273612566561,84.50721552195878,82.78081780682783,84.10218048095703,10766900,30,0,18,4,2001
2001-05-01,83.04644621043109,84.42756686767716,82.73436552610073,84.36116790771484,10578000,1,1,18,5,2001
2001-05-02,84.60020514962189,84.7861242571433,83.66396313056883,84.20844268798828,9572900,2,2,18,5,2001
2001-05-03,83.75028282318765,83.76356565449468,82.48204599281937,83.139404296875,9926200,3,3,18,5,2001
2001-05-04,82.10357795851121,84.56037524227571,81.96413860557593,84.5537338256836,12145300,4,4,18,5,2001
2001-05-07,84.2350001082321,84.5802777140514,83.816682132081,83.82331848144531,7185200,7,0,19,5,2001
2001-05-08,84.23499775723604,84.39435625809607,83.37179616790637,83.78347778320312,6952600,8,1,19,5,2001
2001-05-09,83.16593301422043,84.0291343453244,83.03977149474314,83.43153381347656,9507400,9,2,19,5,2001
2001-05-10,84.50058631611707,84.65994479374329,83.51122331381397,83.6772232055664,6872400,10,3,19,5,2001
2001-05-11,83.66393928769925,83.98929763313986,82.60154107183196,83.09954071044922,7734400,11,4,19,5,2001
2001-05-14,82.9335717115387,83.29213219276419,82.64141019366988,83.26557159423828,7914000,14,0,20,5,2001
2001-05-15,83.36516808499691,83.99596580180616,82.90036523468638,83.65068817138672,9782200,15,1,20,5,2001
2001-05-16,82.89373263246654,85.78877216686116,82.74765693177977,85.62277221679688,14909000,16,2,20,5,2001
2001-05-17,85.65598878257424,86.37310990448105,85.36382719974169,85.75558471679688,11824600,17,3,20,5,2001
2001-05-18,85.71571013872561,86.1473159790039,85.05835698683813,86.1473159790039,6683100,18,4,20,5,2001
2001-05-21,86.21372000604859,87.54171942745475,85.75555858457042,87.41555786132812,11531500,21,0,21,5,2001
2001-05-22,87.53506197650984,87.70769821221741,87.03042596548295,87.30265808105469,8342700,22,1,21,5,2001
2001-05-23,87.01716192478109,87.01716192478109,85.82196044921875,85.82196044921875,12330800,23,2,21,5,2001
2001-05-24,85.96804502713258,86.31996407010261,85.3571664972255,86.07428741455078,7902800,24,3,21,5,2001
2001-05-25,86.08754856685994,86.12075057495359,84.92555427231014,85.05835723876953,7425000,25,4,21,5,2001
2001-05-29,85.13807064940373,85.22439388128865,84.26159095664742,84.38111114501953,9003900,29,1,22,5,2001
2001-05-30,84.05572821652021,84.38772810058751,82.99997101682595,83.19917297363281,10041800,30,2,22,5,2001
2001-05-31,83.28549777364819,84.16861875164186,83.17261901986701,83.63077545166016,9874200,31,3,22,5,2001
2001-06-01,83.79677274997562,84.39437358327545,83.07965681593225,84.14869689941406,8848300,1,4,22,6,2001
2001-06-04,84.19517838437372,84.6134964431796,83.71709770807183,84.5537338256836,5623500,4,0,23,6,2001
2001-06-05,84.65329714012158,85.8086548831051,84.50721643560018,85.52313995361328,9115400,5,1,23,6,2001
2001-06-06,85.54308175535704,85.54308175535704,84.56700139506964,84.81268310546875,12064900,6,2,23,6,2001
2001-06-07,84.36115151524,85.22435302476643,84.32794950875247,85.11811065673828,7355300,7,3,23,6,2001
2001-06-08,84.79275489079136,84.90563868353324,83.75691703818995,84.32795715332031,8170600,8,4,23,6,2001
2001-06-11,84.13540216453104,84.32132127172017,83.27220558602214,83.73036193847656,7012200,11,0,24,6,2001
2001-06-12,82.90701201173545,84.15532976048797,82.36253240084254,83.58428955078125,9364400,12,1,24,6,2001
2001-06-13,83.77683324576334,84.04907552942174,82.76755602337819,82.86715698242188,7629400,13,2,24,6,2001
2001-06-14,82.45550019813408,82.53518200253296,80.84198038695288,81.00798034667969,12603000,14,3,24,6,2001
2001-06-15,80.51252693667564,81.50469871327718,80.17292260711358,81.13845825195312,16821100,15,4,24,6,2001
2001-06-18,81.00529380933219,81.53134605322238,80.51253800480244,80.74559783935547,11368300,18,0,25,6,2001
2001-06-19,81.49141294046066,81.8310174151855,80.4992407397585,81.09854125976562,7732300,19,1,25,6,2001
2001-06-20,80.69899636588957,81.81102849273037,80.63906378331228,81.52469635009766,8787200,20,2,25,6,2001
2001-06-21,81.38485909940516,82.7765630413021,81.33824712719627,82.45027923583984,12259100,21,3,25,6,2001
2001-06-22,82.2305121137077,82.29709990121935,81.34488488718993,81.8043441772461,12212000,22,4,25,6,2001
2001-06-25,82.09067888521189,82.19722341292716,80.90539895615443,81.05189514160156,8406800,25,0,26,6,2001
2001-06-26,80.50590749167904,81.49807977182375,80.28616310336085,80.93873596191406,8005800,26,1,26,6,2001
2001-06-27,80.97199316554875,81.39816114955245,80.51253382423661,80.89208984375,10105100,27,2,26,6,2001
2001-06-28,81.23835733485234,82.53018201981502,81.19174536582398,81.33824157714844,10269300,28,3,26,6,2001
2001-06-29,81.77105908351004,82.57678305882382,81.41147890703296,81.63787841796875,9824200,29,4,26,6,2001
2001-07-02,81.77105004962031,82.78319759429955,81.65119000403651,82.65667724609375,8522200,2,0,27,7,2001
2001-07-03,82.55679255701504,82.6366958618164,81.93751654319436,82.6366958618164,3303100,3,1,27,7,2001
2001-07-05,81.95085265687891,82.3370689948601,81.01195302731583,81.0252685546875,5517900,5,3,27,7,2001
2001-07-06,80.77890593602892,80.89876603010919,79.27400207519531,79.27400207519531,11665900,6,4,27,7,2001
2001-07-09,79.5669817108743,80.26616637159232,79.37387351810148,79.70681762695312,8339300,9,0,28,7,2001
2001-07-10,80.09970005885289,80.33275993569039,78.7146512474696,78.7479476928711,8630700,10,1,28,7,2001
2001-07-11,78.64144049870785,79.16749308799712,77.96889160856252,78.82788848876953,15328600,11,2,28,7,2001
2001-07-12,79.57362969932669,80.88543009801667,79.44710933184193,80.69898223876953,12002800,12,3,28,7,2001
2001-07-13,80.46590336825474,81.45141984221023,80.31941227593151,81.39814758300781,10433800,13,4,28,7,2001
2001-07-16,81.08518079080687,81.42478509860005,80.09966938039854,80.37934112548828,6915300,16,0,29,7,2001
2001-07-17,80.03973426533035,81.20503824636658,79.79335896074603,81.13179016113281,7469800,17,1,29,7,2001
2001-07-18,80.27949454550775,80.99865515318074,79.94655038421374,80.57914733886719,7709300,18,2,29,7,2001
2001-07-19,81.35821361738482,81.89092616458485,80.41265367241193,81.28496551513672,10082900,19,3,29,7,2001
2001-07-20,80.6723966818598,81.1984492318702,80.51924008412963,80.79891204833984,6705800,20,4,29,7,2001
2001-07-23,81.10516722536154,81.15843440877819,79.20738220214844,79.20738220214844,8065200,23,0,30,7,2001
2001-07-24,79.24068355746351,79.37385914475863,77.74243533894006,78.44161987304688,12269000,24,1,30,7,2001
2001-07-25,78.52157100485682,79.56036052350207,78.21526290330954,79.30731964111328,12088500,25,2,30,7,2001
2001-07-26,79.28065954834808,80.47260021763387,78.94771539760875,80.13965606689453,12898200,26,3,30,7,2001
2001-07-27,80.45926634772123,80.80552595022375,79.84665046927338,80.4459457397461,8478800,27,4,30,7,2001
2001-07-30,80.69898456332152,80.80552402296458,80.10634453064779,80.47257995605469,8547700,30,0,31,7,2001
2001-07-31,80.57244407263939,81.69113606132362,80.4392685112597,80.80550384521484,11918100,31,1,31,7,2001
2001-08-01,81.21836055863922,81.7044559559677,80.93868881658813,81.31158447265625,11940800,1,2,31,8,2001
2001-08-02,82.05737598693915,82.07069151086901,81.16508347397848,81.64452362060547,11070100,2,3,31,8,2001
2001-08-03,81.47807420770873,81.47807420770873,80.50587812112433,81.19840240478516,10816300,3,4,31,8,2001
2001-08-06,80.80551794066554,80.91206247261218,79.97315783604326,80.10633850097656,8550100,6,0,32,8,2001
2001-08-07,80.08635984283247,80.70563598129692,79.84664479985811,80.41930389404297,8865100,7,1,32,8,2001
2001-08-08,79.98647615133352,80.67900034817933,78.86112369641874,78.9277114868164,15183800,8,2,32,8,2001
2001-08-09,79.04093702519202,79.22072970627713,78.48159330698152,79.16079711914062,14118500,9,3,32,8,2001
2001-08-10,79.10749317140802,79.8000121921796,78.13529226079746,79.43377685546875,11173300,10,4,32,8,2001
2001-08-13,79.64022901414525,79.80670106688399,79.11417671785199,79.45378112792969,7431600,13,0,33,8,2001
2001-08-14,79.99980335047053,80.13963925480664,79.10751565223339,79.42047882080078,13178100,14,1,33,8,2001
2001-08-15,79.39382903491979,79.64686464778721,78.62805681345809,78.7345962524414,8520600,15,2,33,8,2001
2001-08-16,78.44161033805423,79.07420192129565,77.90889789298181,79.00761413574219,10734700,16,3,33,8,2001
2001-08-17,78.3417549802133,78.48825121059271,77.24969863779774,77.7424545288086,11604600,17,4,33,8,2001
2001-08-20,77.77576753240098,78.50824375991722,77.60929543158704,78.46163177490234,10417400,20,0,34,8,2001
2001-08-21,78.4416297794641,78.93438561107388,77.10985341703056,77.1231689453125,14480800,21,1,34,8,2001
2001-08-22,77.74243839420213,78.19524252125281,77.09652610175833,77.92222595214844,11752300,22,2,34,8,2001
2001-08-23,77.88232128865369,78.25521723701772,77.56935286899405,77.6426010131836,8744100,23,3,34,8,2001
2001-08-24,78.04874950550403,79.32725353510513,77.73578126193718,79.2540054321289,11687700,24,4,34,8,2001
2001-08-27,79.22071573891674,79.37386717176186,78.74793575178741,78.7812271118164,7425100,27,0,35,8,2001
2001-08-28,78.76122654715944,78.90106240814646,77.62921905517578,77.62921905517578,12046600,28,1,35,8,2001
